i,j,k,xi1,xi2,xi3,u1,Sig,delta,u2,u3,P_interp,Phi,resid,abs_resid
6,3,8,0.0,-0.5,0.33333333333333326,0.0,-1.6479184330021646,1.0397207708399177,-0.30409883108112346,-1.343819601921041,0.38153360619366494,0.09716707545087516,-0.2843665307427898,0.2843665307427898
6,3,9,0.0,-0.5,0.5,0.0,-1.6479184330021646,1.6479184330021646,0.0,-1.6479184330021646,0.4629727927066636,0.2213091986163776,-0.24166359409028598,0.24166359409028598
6,3,10,0.0,-0.5,0.6666666666666665,0.0,-1.6479184330021646,2.41415686865115,0.38311921782449265,-2.031037650826657,0.4913230558503422,0.3451598909776198,-0.1461631648727224,0.1461631648727224
6,3,11,0.0,-0.5,0.8333333333333333,0.0,-1.6479184330021646,3.596842909197555,0.9744622380976953,-2.62238067109986,0.49999857129087355,0.49954212486219196,-0.00045644642868158947,0.00045644642868158947
6,4,1,0.0,-0.33333333333333337,-0.8333333333333334,0.0,-1.039720770839918,-3.596842909197556,-2.318281840018737,1.278561069178819,0.499999999142395,0.4992274733703933,-0.0007725257720017087,0.0007725257720017087
6,4,2,0.0,-0.33333333333333337,-0.6666666666666667,0.0,-1.039720770839918,-2.414156868651151,-1.7269388197455346,0.6872180489056166,0.49998252303053636,0.4989438608808262,-0.0010386621497101567,0.0010386621497101567
6,4,3,0.0,-0.33333333333333337,-0.5,0.0,-1.039720770839918,-1.6479184330021646,-1.3438196019210413,0.30409883108112323,0.48547566316769547,0.2942756589536456,-0.19120000421404987,0.19120000421404987
6,4,4,0.0,-0.33333333333333337,-0.33333333333333337,0.0,-1.039720770839918,-1.039720770839918,-1.039720770839918,0.0,0.46297279483666487,0.23122362815753733,-0.23174916667912754,0.23174916667912754
6,4,5,0.0,-0.33333333333333337,-0.16666666666666674,0.0,-1.039720770839918,-0.5047083549318196,-0.7722145628858689,-0.2675062079540492,0.3916437410106469,0.1861197400953063,-0.20552400091534062,0.20552400091534062
6,4,6,0.0,-0.33333333333333337,0.0,0.0,-1.039720770839918,0.0,-0.519860385419959,-0.519860385419959,0.33021557795246287,0.11717338662682616,-0.2130421913256367,0.2130421913256367
6,4,7,0.0,-0.33333333333333337,0.16666666666666652,0.0,-1.039720770839918,0.504708354931819,-0.26750620795404956,-0.7722145628858685,0.3916437410206399,0.18582141920280265,-0.20582232181783727,0.20582232181783727
6,4,8,0.0,-0.33333333333333337,0.33333333333333326,0.0,-1.039720770839918,1.0397207708399177,-2.220446049250313e-16,-1.0397207708399179,0.4629727948677574,0.23397151961010249,-0.2290012752576549,0.2290012752576549
6,4,9,0.0,-0.33333333333333337,0.5,0.0,-1.039720770839918,1.6479184330021646,0.30409883108112323,-1.3438196019210413,0.4854756631795292,0.29458585942636395,-0.19088980375316528,0.19088980375316528
6,4,10,0.0,-0.33333333333333337,0.6666666666666665,0.0,-1.039720770839918,2.41415686865115,0.6872180489056159,-1.726938819745534,0.49998252301734625,0.4987726419089987,-0.0012098811083475214,0.0012098811083475214
6,4,11,0.0,-0.33333333333333337,0.8333333333333333,0.0,-1.039720770839918,3.596842909197555,1.2785610691788185,-2.3182818400187366,0.4999999991531021,0.49922747689218994,-0.0007725222609121785,0.0007725222609121785
6,5,1,0.0,-0.16666666666666674,-0.8333333333333334,0.0,-0.5047083549318196,-3.596842909197556,-2.050775632064688,1.546067277132868,0.5000000000295057,0.49922728708268904,-0.0007727129468166893,0.0007727129468166893
6,5,2,0.0,-0.16666666666666674,-0.6666666666666667,0.0,-0.5047083549318196,-2.414156868651151,-1.4594326117914855,0.9547242568596658,0.49999746867619926,0.49978001643571235,-0.00021745224048691503,0.00021745224048691503
6,5,3,0.0,-0.16666666666666674,-0.5,0.0,-0.5047083549318196,-1.6479184330021646,-1.0763133939669922,0.5716050390351725,0.49997606542709905,0.4883971173333339,-0.01157894809376514,0.01157894809376514
6,5,4,0.0,-0.16666666666666674,-0.33333333333333337,0.0,-0.5047083549318196,-1.039720770839918,-0.7722145628858689,0.2675062079540492,0.4827818376742151,0.31373157061809553,-0.16905026705611959,0.16905026705611959
6,5,5,0.0,-0.16666666666666674,-0.16666666666666674,0.0,-0.5047083549318196,-0.5047083549318196,-0.5047083549318196,0.0,0.46300630009329696,0.33359960328418004,-0.12940669680911693,0.12940669680911693
6,5,6,0.0,-0.16666666666666674,0.0,0.0,-0.5047083549318196,0.0,-0.2523541774659098,-0.2523541774659098,0.4382808815362953,0.392737560045162,-0.04554332149113327,0.04554332149113327
6,5,7,0.0,-0.16666666666666674,0.16666666666666652,0.0,-0.5047083549318196,0.504708354931819,-3.3306690738754696e-16,-0.5047083549318193,0.46300630006389604,0.3344692764405034,-0.12853702362339264,0.12853702362339264
6,5,8,0.0,-0.16666666666666674,0.33333333333333326,0.0,-0.5047083549318196,1.0397207708399177,0.267506207954049,-0.7722145628858686,0.4827818376655629,0.31328548517095245,-0.16949635249461042,0.16949635249461042
6,5,9,0.0,-0.16666666666666674,0.5,0.0,-0.5047083549318196,1.6479184330021646,0.5716050390351725,-1.0763133939669922,0.49997606539857353,0.4884189124079764,-0.01155715299059712,0.01155715299059712
6,5,10,0.0,-0.16666666666666674,0.6666666666666665,0.0,-0.5047083549318196,2.41415686865115,0.9547242568596651,-1.4594326117914846,0.49999746868134076,0.4997756921713815,-0.00022177650995924836,0.00022177650995924836
6,5,11,0.0,-0.16666666666666674,0.8333333333333333,0.0,-0.5047083549318196,3.596842909197555,1.5460672771328676,-2.0507756320646875,0.5000000000310693,0.49922728677827777,-0.0007727132527914904,0.0007727132527914904
6,6,1,0.0,0.0,-0.8333333333333334,0.0,0.0,-3.596842909197556,-1.798421454598778,1.798421454598778,0.5000000000207272,0.4992272895097686,-0.0007727105109586185,0.0007727105109586185
6,6,2,0.0,0.0,-0.6666666666666667,0.0,0.0,-2.414156868651151,-1.2070784343255756,1.2070784343255756,0.5000000000117433,0.4992272845494009,-0.000772715462342366,0.000772715462342366
6,6,3,0.0,0.0,-0.5,0.0,0.0,-1.6479184330021646,-0.8239592165010823,0.8239592165010823,0.5000000000198962,0.4994383867933869,-0.0005616132265092721,0.0005616132265092721
6,6,4,0.0,0.0,-0.33333333333333337,0.0,0.0,-1.039720770839918,-0.519860385419959,0.519860385419959,0.5000000000157303,0.49953207033948843,-0.00046792967624187387,0.00046792967624187387
6,6,5,0.0,0.0,-0.16666666666666674,0.0,0.0,-0.5047083549318196,-0.2523541774659098,0.2523541774659098,0.4999999999954402,0.4992503344388517,-0.000749665556588508,0.000749665556588508
6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999997984573,0.4772493672895206,-0.022750632690325123,0.022750632690325123
6,6,7,0.0,0.0,0.16666666666666652,0.0,0.0,0.504708354931819,0.2523541774659095,-0.2523541774659095,0.4999999999964052,0.49929000110980526,-0.0007099988865999496,0.0007099988865999496
6,6,8,0.0,0.0,0.33333333333333326,0.0,0.0,1.0397207708399177,0.5198603854199588,-0.5198603854199588,0.5000000000255987,0.49984377837082494,-0.00015622165477380268,0.00015622165477380268
6,6,9,0.0,0.0,0.5,0.0,0.0,1.6479184330021646,0.8239592165010823,-0.8239592165010823,0.5000000000126742,0.4991821746681534,-0.000817825344520795,0.000817825344520795
6,6,10,0.0,0.0,0.6666666666666665,0.0,0.0,2.41415686865115,1.207078434325575,-1.207078434325575,0.5000000000215569,0.4992273032324187,-0.0007726967891381609,0.0007726967891381609
6,6,11,0.0,0.0,0.8333333333333333,0.0,0.0,3.596842909197555,1.7984214545987776,-1.7984214545987776,0.5000000000011282,0.49922729420448386,-0.0007727057966443462,0.0007727057966443462
6,7,1,0.0,0.16666666666666652,-0.8333333333333334,0.0,0.504708354931819,-3.596842909197556,-1.5460672771328685,2.0507756320646875,0.5000000000012935,0.49922729441002733,-0.0007727055912661873,0.0007727055912661873
6,7,2,0.0,0.16666666666666652,-0.6666666666666667,0.0,0.504708354931819,-2.414156868651151,-0.9547242568596661,1.459432611791485,0.500002531302456,0.49865665381045776,-0.0013458774919982153,0.0013458774919982153
6,7,3,0.0,0.16666666666666652,-0.5,0.0,0.504708354931819,-1.6479184330021646,-0.5716050390351728,1.0763133939669918,0.500023934590881,0.5096128531738828,0.009588918583001815,0.009588918583001815
6,7,4,0.0,0.16666666666666652,-0.33333333333333337,0.0,0.504708354931819,-1.039720770839918,-0.26750620795404956,0.7722145628858685,0.5172181623476915,0.6866915246035421,0.16947336225585063,0.16947336225585063
6,7,5,0.0,0.16666666666666652,-0.16666666666666674,0.0,0.504708354931819,-0.5047083549318196,-3.3306690738754696e-16,0.5047083549318193,0.5369936998926216,0.6655423978331041,0.12854869794048251,0.12854869794048251
6,7,6,0.0,0.16666666666666652,0.0,0.0,0.504708354931819,0.0,0.2523541774659095,0.2523541774659095,0.5617191184338926,0.6072534527393629,0.04553433430547038,0.04553433430547038
6,7,7,0.0,0.16666666666666652,0.16666666666666652,0.0,0.504708354931819,0.504708354931819,0.504708354931819,0.0,0.5369936999127257,0.6655627873856838,0.12856908747295803,0.12856908747295803
6,7,8,0.0,0.16666666666666652,0.33333333333333326,0.0,0.504708354931819,1.0397207708399177,0.7722145628858683,-0.26750620795404934,0.5172181623552351,0.6862788546732723,0.16906069231803722,0.16906069231803722
6,7,9,0.0,0.16666666666666652,0.5,0.0,0.504708354931819,1.6479184330021646,1.0763133939669918,-0.5716050390351728,0.5000239345829759,0.5096354426481589,0.009611508065182961,0.009611508065182961
6,7,10,0.0,0.16666666666666652,0.6666666666666665,0.0,0.504708354931819,2.41415686865115,1.4594326117914844,-0.9547242568596654,0.5000025313574576,0.49865206554678576,-0.0013504658106718859,0.0013504658106718859
6,7,11,0.0,0.16666666666666652,0.8333333333333333,0.0,0.504708354931819,3.596842909197555,2.050775632064687,-1.546067277132868,0.49999999997070976,0.4992273018716097,-0.0007726980991000776,0.0007726980991000776
6,8,1,0.0,0.33333333333333326,-0.8333333333333334,0.0,1.0397207708399177,-3.596842909197556,-1.2785610691788192,2.318281840018737,0.5000000008699281,0.4992271077998317,-0.0007728930700964254,0.0007728930700964254
6,8,2,0.0,0.33333333333333326,-0.6666666666666667,0.0,1.0397207708399177,-2.414156868651151,-0.6872180489056168,1.7269388197455344,0.5000174769654753,0.4990514687110287,-0.0009660082544465931,0.0009660082544465931
6,8,3,0.0,0.33333333333333326,-0.5,0.0,1.0397207708399177,-1.6479184330021646,-0.30409883108112346,1.343819601921041,0.5145243368107258,0.7054138311303173,0.19088949431959146,0.19088949431959146
6,8,4,0.0,0.33333333333333326,-0.33333333333333337,0.0,1.0397207708399177,-1.039720770839918,-2.220446049250313e-16,1.0397207708399179,0.5370272051943787,0.76607215886433,0.22904495366995126,0.22904495366995126
6,8,5,0.0,0.33333333333333326,-0.16666666666666674,0.0,1.0397207708399177,-0.5047083549318196,0.267506207954049,0.7722145628858686,0.6083562589892721,0.81417151641225,0.2058152574229779,0.2058152574229779
6,8,6,0.0,0.33333333333333326,0.0,0.0,1.0397207708399177,0.0,0.5198603854199588,0.5198603854199588,0.6697844220119247,0.8807876025108523,0.21100318049892763,0.21100318049892763
6,8,7,0.0,0.33333333333333326,0.16666666666666652,0.0,1.0397207708399177,0.504708354931819,0.7722145628858683,0.26750620795404934,0.6083562589923308,0.8138848449968912,0.20552858600456037,0.20552858600456037
6,8,8,0.0,0.33333333333333326,0.33333333333333326,0.0,1.0397207708399177,1.0397207708399177,1.0397207708399177,0.0,0.5370272052158979,0.7652910993259776,0.22826389411007975,0.22826389411007975
6,8,9,0.0,0.33333333333333326,0.5,0.0,1.0397207708399177,1.6479184330021646,1.343819601921041,-0.30409883108112346,0.5145243368187964,0.7057134736393569,0.1911891368205605,0.1911891368205605
6,8,10,0.0,0.33333333333333326,0.6666666666666665,0.0,1.0397207708399177,2.41415686865115,1.7269388197455338,-0.6872180489056161,0.5000174769839957,0.49886565398025706,-0.0011518230037386168,0.0011518230037386168
6,8,11,0.0,0.33333333333333326,0.8333333333333333,0.0,1.0397207708399177,3.596842909197555,2.318281840018736,-1.2785610691788187,0.5000000008671579,0.49922711490333327,-0.0007728859638246321,0.0007728859638246321
6,9,1,0.0,0.5,-0.8333333333333334,0.0,1.6479184330021646,-3.596842909197556,-0.9744622380976957,2.6223806710998603,0.5000014287498641,0.498905932467853,-0.0010954962820111103,0.0010954962820111103
6,9,2,0.0,0.5,-0.6666666666666667,0.0,1.6479184330021646,-2.414156868651151,-0.3831192178244933,2.031037650826658,0.5086769441660526,0.6548362169222388,0.14615927275618623,0.14615927275618623
6,9,3,0.0,0.5,-0.5,0.0,1.6479184330021646,-1.6479184330021646,0.0,1.6479184330021646,0.5370272073213064,0.7787522868328951,0.24172507951158873,0.24172507951158873
6,9,4,0.0,0.5,-0.33333333333333337,0.0,1.6479184330021646,-1.039720770839918,0.30409883108112323,1.3438196019210413,0.6184663938407431,0.9012211097199747,0.2827547158792316,0.2827547158792316
6,9,5,0.0,0.5,-0.16666666666666674,0.0,1.6479184330021646,-0.5047083549318196,0.5716050390351725,1.0763133939669922,0.6711182593173984,0.9081987674294769,0.23708050811207848,0.23708050811207848
6,9,6,0.0,0.5,0.0,0.0,1.6479184330021646,0.0,0.8239592165010823,0.8239592165010823,0.6713282586517082,0.9396603790657134,0.2683321204140052,0.2683321204140052
6,9,7,0.0,0.5,0.16666666666666652,0.0,1.6479184330021646,0.504708354931819,1.0763133939669918,0.5716050390351728,0.6711182592919877,0.8986577605153157,0.227539501223328,0.227539501223328
6,9,8,0.0,0.5,0.33333333333333326,0.0,1.6479184330021646,1.0397207708399177,1.343819601921041,0.30409883108112346,0.6184663938151096,0.8808646457425229,0.2623982519274133,0.2623982519274133
6,9,9,0.0,0.5,0.5,0.0,1.6479184330021646,1.6479184330021646,1.6479184330021646,0.0,0.5370272073156352,0.778830677430314,0.24180347011467873,0.24180347011467873
6,9,10,0.0,0.5,0.6666666666666665,0.0,1.6479184330021646,2.41415686865115,2.031037650826657,-0.38311921782449265,0.5086769441569615,0.655086301963528,0.1464093578065665,0.1464093578065665
6,9,11,0.0,0.5,0.8333333333333333,0.0,1.6479184330021646,3.596842909197555,2.62238067109986,-0.9744622380976953,0.500001428752749,0.49890333532510367,-0.0010980934276453302,0.0010980934276453302
6,10,1,0.0,0.6666666666666665,-0.8333333333333334,0.0,2.41415686865115,-3.596842909197556,-0.5913430202732031,3.005499888924353,0.5000228334823209,0.5056826810051662,0.005659847522845318,0.005659847522845318
6,10,2,0.0,0.6666666666666665,-0.6666666666666667,0.0,2.41415686865115,-2.414156868651151,-6.661338147750939e-16,2.4141568686511503,0.5370272073193474,0.7787524496265601,0.2417252423072127,0.2417252423072127
6,10,3,0.0,0.6666666666666665,-0.5,0.0,2.41415686865115,-1.6479184330021646,0.38311921782449265,2.031037650826657,0.6396284674459828,0.9067522198675388,0.26712375242155606,0.26712375242155606
6,10,4,0.0,0.6666666666666665,-0.33333333333333337,0.0,2.41415686865115,-1.039720770839918,0.6872180489056159,1.726938819745534,0.6714228320136927,0.9209352311401275,0.24951239912643486,0.24951239912643486
6,10,5,0.0,0.6666666666666665,-0.16666666666666674,0.0,2.41415686865115,-0.5047083549318196,0.9547242568596651,1.4594326117914846,0.6721273921293035,0.9570128364542974,0.28488544432499385,0.28488544432499385
6,10,6,0.0,0.6666666666666665,0.0,0.0,2.41415686865115,0.0,1.207078434325575,1.207078434325575,0.6722466333094839,0.9653025728327216,0.2930559395232377,0.2930559395232377
6,10,7,0.0,0.6666666666666665,0.16666666666666652,0.0,2.41415686865115,0.504708354931819,1.4594326117914844,0.9547242568596654,0.6721273920899637,0.9626392221606481,0.2905118300706844,0.2905118300706844
6,10,8,0.0,0.6666666666666665,0.33333333333333326,0.0,2.41415686865115,1.0397207708399177,1.7269388197455338,0.6872180489056161,0.671422831987296,0.9229814298639818,0.2515585978766858,0.2515585978766858
6,10,9,0.0,0.6666666666666665,0.5,0.0,2.41415686865115,1.6479184330021646,2.031037650826657,0.38311921782449265,0.6396284674502108,0.9048138781701802,0.26518541071996937,0.26518541071996937
6,10,10,0.0,0.6666666666666665,0.6666666666666665,0.0,2.41415686865115,2.41415686865115,2.41415686865115,0.0,0.537027207343814,0.7788308116119451,0.24180360426813108,0.24180360426813108
6,10,11,0.0,0.6666666666666665,0.8333333333333333,0.0,2.41415686865115,3.596842909197555,3.0054998889243523,-0.5913430202732026,0.5000228335013429,0.505634424186679,0.005611590685336121,0.005611590685336121
6,11,1,0.0,0.8333333333333333,-0.8333333333333334,0.0,3.596842909197555,-3.596842909197556,-4.440892098500626e-16,3.5968429091975556,0.5370272073500041,0.7787524496915388,0.2417252423415347,0.2417252423415347
6,11,2,0.0,0.8333333333333333,-0.6666666666666667,0.0,3.596842909197555,-2.414156868651151,0.591343020273202,3.005499888924353,0.6711703131187579,0.9037227607159175,0.23255244759715965,0.23255244759715965
6,11,3,0.0,0.8333333333333333,-0.5,0.0,3.596842909197555,-1.6479184330021646,0.9744622380976953,2.62238067109986,0.672179385371665,0.9204007535659422,0.2482213681942772,0.2482213681942772
6,11,4,0.0,0.8333333333333333,-0.33333333333333337,0.0,3.596842909197555,-1.039720770839918,1.2785610691788185,2.3182818400187366,0.6722466940467507,0.96707608177323,0.29482938772647926,0.29482938772647926
6,11,5,0.0,0.8333333333333333,-0.16666666666666674,0.0,3.596842909197555,-0.5047083549318196,1.5460672771328676,2.0507756320646875,0.6722467309970175,0.9670321144759007,0.29478538347888317,0.29478538347888317
6,11,6,0.0,0.8333333333333333,0.0,0.0,3.596842909197555,0.0,1.7984214545987776,1.7984214545987776,0.6722467309974326,0.9671554228025014,0.29490869180506885,0.29490869180506885
6,11,7,0.0,0.8333333333333333,0.16666666666666652,0.0,3.596842909197555,0.504708354931819,2.050775632064687,1.546067277132868,0.6722467310011101,0.9667999394138094,0.2945532084126993,0.2945532084126993
6,11,8,0.0,0.8333333333333333,0.33333333333333326,0.0,3.596842909197555,1.0397207708399177,2.318281840018736,1.2785610691788187,0.6722466940750355,0.9670355032247435,0.29478880914970806,0.29478880914970806
6,11,9,0.0,0.8333333333333333,0.5,0.0,3.596842909197555,1.6479184330021646,2.62238067109986,0.9744622380976953,0.6721793854035855,0.9212094813996128,0.24903009599602732,0.24903009599602732
6,11,10,0.0,0.8333333333333333,0.6666666666666665,0.0,3.596842909197555,2.41415686865115,3.0054998889243523,0.5913430202732026,0.6711703131218543,0.9091112947573534,0.23794098163549915,0.23794098163549915
6,11,11,0.0,0.8333333333333333,0.8333333333333333,0.0,3.596842909197555,3.596842909197555,3.596842909197555,0.0,0.5370272073051156,0.778830811533495,0.24180360422837943,0.24180360422837943
7,1,1,0.16666666666666652,-0.8333333333333334,-0.8333333333333334,0.3364722366212126,-3.596842909197556,-3.596842909197556,-3.596842909197556,0.0,0.48787124733505666,0.30852169284743725,-0.1793495544876194,0.1793495544876194
7,1,2,0.16666666666666652,-0.8333333333333334,-0.6666666666666667,0.3364722366212126,-3.596842909197556,-2.414156868651151,-3.0054998889243536,-0.5913430202732024,0.3325983708952548,0.10172334506669886,-0.23087502582855593,0.23087502582855593
7,1,3,0.16666666666666652,-0.8333333333333334,-0.5,0.3364722366212126,-3.596842909197556,-1.6479184330021646,-2.6223806710998603,-0.9744622380976957,0.3315732735809791,0.06102443171881758,-0.27054884186216155,0.27054884186216155
7,1,4,0.16666666666666652,-0.8333333333333334,-0.33333333333333337,0.3364722366212126,-3.596842909197556,-1.039720770839918,-2.318281840018737,-1.278561069178819,0.3315048958668529,0.058658432033397656,-0.27284646383345523,0.27284646383345523
7,1,5,0.16666666666666652,-0.8333333333333334,-0.16666666666666674,0.3364722366212126,-3.596842909197556,-0.5047083549318196,-2.050775632064688,-1.546067277132868,0.33150485826474596,0.058658455736140605,-0.27284640252860537,0.27284640252860537
7,1,6,0.16666666666666652,-0.8333333333333334,0.0,0.3364722366212126,-3.596842909197556,0.0,-1.798421454598778,-1.798421454598778,0.33150485825652487,0.058658092148684074,-0.2728467661078408,0.2728467661078408
7,1,7,0.16666666666666652,-0.8333333333333334,0.16666666666666652,0.3364722366212126,-3.596842909197556,0.504708354931819,-1.5460672771328685,-2.0507756320646875,0.3315048582646676,0.05865814859872337,-0.2728467096659442,0.2728467096659442
7,1,8,0.16666666666666652,-0.8333333333333334,0.33333333333333326,0.3364722366212126,-3.596842909197556,1.0397207708399177,-1.2785610691788192,-2.318281840018737,0.3315048958724206,0.058658661710095206,-0.2728462341623254,0.2728462341623254
7,1,9,0.16666666666666652,-0.8333333333333334,0.5,0.3364722366212126,-3.596842909197556,1.6479184330021646,-0.9744622380976957,-2.6223806710998603,0.3315732735768207,0.06159590211624813,-0.26997737146057255,0.26997737146057255
7,1,10,0.16666666666666652,-0.8333333333333334,0.6666666666666665,0.3364722366212126,-3.596842909197556,2.41415686865115,-0.5913430202732031,-3.005499888924353,0.3325983708695064,0.10853488590996435,-0.22406348495954204,0.22406348495954204
7,1,11,0.16666666666666652,-0.8333333333333334,0.8333333333333333,0.3364722366212126,-3.596842909197556,3.596842909197555,-4.440892098500626e-16,-3.5968429091975556,0.4878712472812836,0.3086501581200326,-0.179221089161251,0.179221089161251
7,2,1,0.16666666666666652,-0.6666666666666667,-0.8333333333333334,0.3364722366212126,-2.414156868651151,-3.596842909197556,-3.0054998889243536,0.5913430202732024,0.6105397852406915,0.6488232747578127,0.03828348951712113,0.03828348951712113
7,2,2,0.16666666666666652,-0.6666666666666667,-0.6666666666666667,0.3364722366212126,-2.414156868651151,-2.414156868651151,-2.414156868651151,0.0,0.4878712473145527,0.30852169271626395,-0.17934955459828877,0.17934955459828877
7,2,3,0.16666666666666652,-0.6666666666666667,-0.5,0.3364722366212126,-2.414156868651151,-1.6479184330021646,-2.031037650826658,-0.3831192178244933,0.3690824723497724,0.17176373400240313,-0.19731873834736924,0.19731873834736924
7,2,4,0.16666666666666652,-0.6666666666666667,-0.33333333333333337,0.3364722366212126,-2.414156868651151,-1.039720770839918,-1.7269388197455346,-0.6872180489056166,0.3323418417623264,0.08751775218855568,-0.24482408957377072,0.24482408957377072
7,2,5,0.16666666666666652,-0.6666666666666667,-0.16666666666666674,0.3364722366212126,-2.414156868651151,-0.5047083549318196,-1.4594326117914855,-0.9547242568596658,0.33162609256390196,0.07458073796936665,-0.2570453545945353,0.2570453545945353
7,2,6,0.16666666666666652,-0.6666666666666667,0.0,0.3364722366212126,-2.414156868651151,0.0,-1.2070784343255756,-1.2070784343255756,0.33150495774040006,0.058761448051270065,-0.27274350968912997,0.27274350968912997
7,2,7,0.16666666666666652,-0.6666666666666667,0.16666666666666652,0.3364722366212126,-2.414156868651151,0.504708354931819,-0.9547242568596661,-1.459432611791485,0.33162609256241093,0.07652109484048539,-0.2551049977219255,0.2551049977219255
7,2,8,0.16666666666666652,-0.6666666666666667,0.33333333333333326,0.3364722366212126,-2.414156868651151,1.0397207708399177,-0.6872180489056168,-1.7269388197455344,0.33234184176782744,0.08503420748359225,-0.2473076342842352,0.2473076342842352
7,2,9,0.16666666666666652,-0.6666666666666667,0.5,0.3364722366212126,-2.414156868651151,1.6479184330021646,-0.3831192178244933,-2.031037650826658,0.3690824723499998,0.15123050674115546,-0.21785196560884434,0.21785196560884434
7,2,10,0.16666666666666652,-0.6666666666666667,0.6666666666666665,0.3364722366212126,-2.414156868651151,2.41415686865115,-6.661338147750939e-16,-2.4141568686511503,0.48787124730534515,0.3086501582455923,-0.17922108905975287,0.17922108905975287
7,2,11,0.16666666666666652,-0.6666666666666667,0.8333333333333333,0.3364722366212126,-2.414156868651151,3.596842909197555,0.591343020273202,-3.005499888924353,0.6105397852411327,0.6490222076508738,0.03848242240974109,0.03848242240974109
7,3,1,0.16666666666666652,-0.5,-0.8333333333333334,0.3364722366212126,-1.6479184330021646,-3.596842909197556,-2.6223806710998603,0.9744622380976957,0.6112057850050581,0.6597418215739064,0.048536036568848306,0.048536036568848306
7,3,2,0.16666666666666652,-0.5,-0.6666666666666667,0.3364722366212126,-1.6479184330021646,-2.414156868651151,-2.031037650826658,0.3831192178244933,0.5817429270691581,0.5613319645552108,-0.02041096251394725,0.02041096251394725
7,3,3,0.16666666666666652,-0.5,-0.5,0.3364722366212126,-1.6479184330021646,-1.6479184330021646,-1.6479184330021646,0.0,0.4878712472945964,0.3085216997667136,-0.1793495475278828,0.1793495475278828
7,3,4,0.16666666666666652,-0.5,-0.33333333333333337,0.3364722366212126,-1.6479184330021646,-1.039720770839918,-1.3438196019210413,-0.30409883108112323,0.39358330771617256,0.1592355471485415,-0.23434776056763107,0.23434776056763107
7,3,5,0.16666666666666652,-0.5,-0.16666666666666674,0.3364722366212126,-1.6479184330021646,-0.5047083549318196,-1.0763133939669922,-0.5716050390351725,0.3326512516760969,0.09642091614978598,-0.2362303355263109,0.2362303355263109
7,3,6,0.16666666666666652,-0.5,0.0,0.3364722366212126,-1.6479184330021646,0.0,-0.8239592165010823,-0.8239592165010823,0.3324382918248845,0.07482063645013087,-0.2576176553747536,0.2576176553747536
7,3,7,0.16666666666666652,-0.5,0.16666666666666652,0.3364722366212126,-1.6479184330021646,0.504708354931819,-0.5716050390351728,-1.0763133939669918,0.33265125168695764,0.12025914821121958,-0.21239210347573806,0.21239210347573806
7,3,8,0.16666666666666652,-0.5,0.33333333333333326,0.3364722366212126,-1.6479184330021646,1.0397207708399177,-0.30409883108112346,-1.343819601921041,0.3935833077183262,0.15983970394217395,-0.23374360377615228,0.23374360377615228
7,3,9,0.16666666666666652,-0.5,0.5,0.3364722366212126,-1.6479184330021646,1.6479184330021646,0.0,-1.6479184330021646,0.48787124730354375,0.3086501678901542,-0.17922107941338955,0.17922107941338955
7,3,10,0.16666666666666652,-0.5,0.6666666666666665,0.3364722366212126,-1.6479184330021646,2.41415686865115,0.38311921782449265,-2.031037650826657,0.5817429270481063,0.5617874364356805,-0.01995549061242574,0.01995549061242574
7,3,11,0.16666666666666652,-0.5,0.8333333333333333,0.3364722366212126,-1.6479184330021646,3.596842909197555,0.9744622380976953,-2.62238067109986,0.6112057850223453,0.659741714736457,0.04853592971411169,0.04853592971411169
7,4,1,0.16666666666666652,-0.33333333333333337,-0.8333333333333334,0.3364722366212126,-1.039720770839918,-3.596842909197556,-2.318281840018737,1.278561069178819,0.6112502096631142,0.6613244141175649,0.050074204454450766,0.050074204454450766
7,4,2,0.16666666666666652,-0.33333333333333337,-0.6666666666666667,0.3364722366212126,-1.039720770839918,-2.414156868651151,-1.7269388197455346,0.6872180489056166,0.6107064507144493,0.6597768130997097,0.04907036238526041,0.04907036238526041
7,4,3,0.16666666666666652,-0.33333333333333337,-0.5,0.3364722366212126,-1.039720770839918,-1.6479184330021646,-1.3438196019210413,0.30409883108112323,0.5623813916952533,0.5201868071287326,-0.0421945845665207,0.0421945845665207
7,4,4,0.16666666666666652,-0.33333333333333337,-0.33333333333333337,0.3364722366212126,-1.039720770839918,-1.039720770839918,-1.039720770839918,0.0,0.4878712492179863,0.31012516429010173,-0.17774608492788457,0.17774608492788457
7,4,5,0.16666666666666652,-0.33333333333333337,-0.16666666666666674,0.3364722366212126,-1.039720770839918,-0.5047083549318196,-0.7722145628858689,-0.2675062079540492,0.40524426366362987,0.20785918365474293,-0.19738508000888694,0.19738508000888694
7,4,6,0.16666666666666652,-0.33333333333333337,0.0,0.3364722366212126,-1.039720770839918,0.0,-0.519860385419959,-0.519860385419959,0.33400905729646335,0.11847957495174571,-0.21552948234471764,0.21552948234471764
7,4,7,0.16666666666666652,-0.33333333333333337,0.16666666666666652,0.3364722366212126,-1.039720770839918,0.504708354931819,-0.26750620795404956,-0.7722145628858685,0.40524426365855637,0.20844702393031483,-0.19679723972824154,0.19679723972824154
